"country","commodity","year","usd","product"
"Mozambique","Miscellaneous corals and shells",1983,,"shells"
"Mozambique","Miscellaneous corals and shells",1984,,"shells"
"Mozambique","Miscellaneous corals and shells",1985,,"shells"
"Mozambique","Miscellaneous corals and shells",1986,,"shells"
"Mozambique","Miscellaneous corals and shells",1987,,"shells"
"Mozambique","Miscellaneous corals and shells",1988,,"shells"
"Mozambique","Miscellaneous corals and shells",1989,,"shells"
"Mozambique","Miscellaneous corals and shells",1990,,"shells"
"Mozambique","Miscellaneous corals and shells",1991,,"shells"
"Mozambique","Miscellaneous corals and shells",1992,,"shells"
"Mozambique","Miscellaneous corals and shells",1993,,"shells"
"Mozambique","Miscellaneous corals and shells",1995,,"shells"
"Mozambique","Ornamental fish nei",2004,1,"ornamentals"
"Mozambique","Ornamental fish nei",2005,1,"ornamentals"
"Mozambique","Ornamental fish nei",2006,0,"ornamentals"
"Mozambique","Ornamental fish nei",2007,0.1,"ornamentals"
"Mozambique","Ornamental fish nei",2008,2,"ornamentals"
"Mozambique","Ornamental fish nei",2009,0,"ornamentals"
"Mozambique","Ornamental fish nei",2010,0,"ornamentals"
"Mozambique","Ornamental fish nei",2011,0,"ornamentals"
"Mozambique","Ornamental fish nei",1976,,"ornamentals"
"Mozambique","Ornamental fish nei",1977,,"ornamentals"
"Mozambique","Ornamental fish nei",1978,,"ornamentals"
"Mozambique","Ornamental fish nei",1979,,"ornamentals"
"Mozambique","Ornamental fish nei",1980,,"ornamentals"
"Mozambique","Ornamental fish nei",1981,,"ornamentals"
"Mozambique","Ornamental fish nei",1982,,"ornamentals"
"Mozambique","Ornamental fish nei",1983,,"ornamentals"
"Mozambique","Ornamental fish nei",1984,,"ornamentals"
"Mozambique","Ornamental fish nei",1985,,"ornamentals"
"Mozambique","Ornamental fish nei",1986,,"ornamentals"
"Mozambique","Ornamental fish nei",1987,,"ornamentals"
"Mozambique","Ornamental fish nei",1988,,"ornamentals"
"Mozambique","Ornamental fish nei",1989,,"ornamentals"
"Mozambique","Ornamental fish nei",1990,,"ornamentals"
"Mozambique","Ornamental fish nei",1991,,"ornamentals"
"Mozambique","Ornamental fish nei",1992,,"ornamentals"
"Mozambique","Ornamental fish nei",1993,,"ornamentals"
"Mozambique","Ornamental fish nei",1994,,"ornamentals"
"Mozambique","Ornamental fish nei",1995,,"ornamentals"
"Mozambique","Ornamental fish nei",1996,,"ornamentals"
"Mozambique","Ornamental fish nei",1997,,"ornamentals"
"Mozambique","Ornamental fish nei",1998,,"ornamentals"
"Mozambique","Ornamental fish nei",1999,,"ornamentals"
"Mozambique","Ornamental fish nei",2000,,"ornamentals"
"Mozambique","Ornamental fish nei",2001,,"ornamentals"
"Mozambique","Ornamental fish nei",2002,,"ornamentals"
"Mozambique","Ornamental fish nei",2003,,"ornamentals"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2002,86,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2003,114,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2004,0,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2005,0,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2006,0,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2007,0,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2008,0,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2009,0,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2010,0,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2011,0,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",1999,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2000,,"seaweeds"
"Mozambique","Other seaweeds and aquatic plants and products thereof",2001,,"seaweeds"
"Myanmar","Ornamental fish nei",2005,144,"ornamentals"
"Myanmar","Ornamental fish nei",2008,242,"ornamentals"
"Myanmar","Ornamental fish nei",2009,222,"ornamentals"
"Myanmar","Ornamental fish nei",2010,211,"ornamentals"
"Myanmar","Ornamental fish nei",2011,193,"ornamentals"
"Myanmar","Ornamental fish nei",1976,,"ornamentals"
"Myanmar","Ornamental fish nei",1977,,"ornamentals"
"Myanmar","Ornamental fish nei",1978,,"ornamentals"
"Myanmar","Ornamental fish nei",1979,,"ornamentals"
"Myanmar","Ornamental fish nei",1980,,"ornamentals"
"Myanmar","Ornamental fish nei",1981,,"ornamentals"
"Myanmar","Ornamental fish nei",1982,,"ornamentals"
"Myanmar","Ornamental fish nei",1983,,"ornamentals"
"Myanmar","Ornamental fish nei",1984,,"ornamentals"
"Myanmar","Ornamental fish nei",1985,,"ornamentals"
"Myanmar","Ornamental fish nei",1986,,"ornamentals"
"Myanmar","Ornamental fish nei",1987,,"ornamentals"
"Myanmar","Ornamental fish nei",1988,,"ornamentals"
"Myanmar","Ornamental fish nei",1989,,"ornamentals"
"Myanmar","Ornamental fish nei",1990,,"ornamentals"
"Myanmar","Ornamental fish nei",1991,,"ornamentals"
"Myanmar","Ornamental fish nei",1992,,"ornamentals"
"Myanmar","Ornamental fish nei",1993,,"ornamentals"
"Myanmar","Ornamental fish nei",1994,,"ornamentals"
"Myanmar","Ornamental fish nei",1995,,"ornamentals"
"Myanmar","Ornamental fish nei",1996,,"ornamentals"
"Myanmar","Ornamental fish nei",1997,,"ornamentals"
"Myanmar","Ornamental fish nei",1998,,"ornamentals"
"Myanmar","Ornamental fish nei",1999,,"ornamentals"
"Myanmar","Ornamental fish nei",2000,,"ornamentals"
"Myanmar","Ornamental fish nei",2001,,"ornamentals"
"Myanmar","Ornamental fish nei",2002,,"ornamentals"
"Myanmar","Ornamental fish nei",2003,,"ornamentals"
"Myanmar","Ornamental fish nei",2004,,"ornamentals"
"Myanmar","Ornamental fish nei",2006,,"ornamentals"
"Myanmar","Ornamental fish nei",2007,,"ornamentals"
"Myanmar","Trochus shells",2005,32,"shells"
"Myanmar","Trochus shells",2007,124,"shells"
"Myanmar","Trochus shells",2008,0,"shells"
"Myanmar","Trochus shells",2009,187,"shells"
"Myanmar","Trochus shells",2010,262,"shells"
"Myanmar","Trochus shells",2011,132,"shells"
"Myanmar","Trochus shells",1976,,"shells"
"Myanmar","Trochus shells",1977,,"shells"
"Myanmar","Trochus shells",1978,,"shells"
"Myanmar","Trochus shells",1979,,"shells"
"Myanmar","Trochus shells",1980,,"shells"
"Myanmar","Trochus shells",1981,,"shells"
"Myanmar","Trochus shells",1982,,"shells"
"Myanmar","Trochus shells",1983,,"shells"
"Myanmar","Trochus shells",1984,,"shells"
"Myanmar","Trochus shells",1985,,"shells"
"Myanmar","Trochus shells",1986,,"shells"
"Myanmar","Trochus shells",1987,,"shells"
"Myanmar","Trochus shells",1988,,"shells"
"Myanmar","Trochus shells",1989,,"shells"
"Myanmar","Trochus shells",1990,,"shells"
"Myanmar","Trochus shells",1991,,"shells"
"Myanmar","Trochus shells",1992,,"shells"
"Myanmar","Trochus shells",1993,,"shells"
"Myanmar","Trochus shells",1994,,"shells"
"Myanmar","Trochus shells",1995,,"shells"
"Myanmar","Trochus shells",1996,,"shells"
"Myanmar","Trochus shells",1997,,"shells"
"Myanmar","Trochus shells",1998,,"shells"
"Myanmar","Trochus shells",1999,,"shells"
"Myanmar","Trochus shells",2000,,"shells"
"Myanmar","Trochus shells",2001,,"shells"
"Myanmar","Trochus shells",2002,,"shells"
"Myanmar","Trochus shells",2003,,"shells"
"Myanmar","Trochus shells",2004,,"shells"
"Myanmar","Trochus shells",2006,,"shells"
"Namibia","Agar agar nei",1999,3,"seaweeds"
"Namibia","Agar agar nei",2000,0,"seaweeds"
"Namibia","Agar agar nei",2001,0,"seaweeds"
"Namibia","Agar agar nei",2002,4,"seaweeds"
"Namibia","Agar agar nei",2003,0,"seaweeds"
"Namibia","Agar agar nei",2004,39,"seaweeds"
"Namibia","Agar agar nei",2005,0,"seaweeds"
"Namibia","Agar agar nei",2006,0,"seaweeds"
"Namibia","Agar agar nei",2007,0,"seaweeds"
"Namibia","Agar agar nei",2008,0,"seaweeds"
"Namibia","Agar agar nei",2009,0,"seaweeds"
"Namibia","Agar agar nei",2010,0,"seaweeds"
"Namibia","Agar agar nei",2011,0,"seaweeds"
"Namibia","Agar agar nei",1976,,"seaweeds"
"Namibia","Agar agar nei",1977,,"seaweeds"
"Namibia","Agar agar nei",1978,,"seaweeds"
"Namibia","Agar agar nei",1979,,"seaweeds"
"Namibia","Agar agar nei",1980,,"seaweeds"
"Namibia","Agar agar nei",1981,,"seaweeds"
"Namibia","Agar agar nei",1982,,"seaweeds"
"Namibia","Agar agar nei",1983,,"seaweeds"
"Namibia","Agar agar nei",1984,,"seaweeds"
"Namibia","Agar agar nei",1985,,"seaweeds"
"Namibia","Agar agar nei",1986,,"seaweeds"
"Namibia","Agar agar nei",1987,,"seaweeds"
"Namibia","Agar agar nei",1988,,"seaweeds"
"Namibia","Agar agar nei",1989,,"seaweeds"
"Namibia","Agar agar nei",1990,,"seaweeds"
"Namibia","Agar agar nei",1991,,"seaweeds"
"Namibia","Agar agar nei",1992,,"seaweeds"
"Namibia","Agar agar nei",1993,,"seaweeds"
"Namibia","Agar agar nei",1994,,"seaweeds"
"Namibia","Agar agar nei",1995,,"seaweeds"
"Namibia","Agar agar nei",1996,,"seaweeds"
"Namibia","Agar agar nei",1997,,"seaweeds"
"Namibia","Agar agar nei",1998,,"seaweeds"
"Namibia","Fish body oils, nei",1994,620,"fish_oil"
"Namibia","Fish body oils, nei",1995,994,"fish_oil"
"Namibia","Fish body oils, nei",1997,4103,"fish_oil"
"Namibia","Fish body oils, nei",1998,5735,"fish_oil"
"Namibia","Fish body oils, nei",1999,781,"fish_oil"
"Namibia","Fish body oils, nei",2000,448,"fish_oil"
"Namibia","Fish body oils, nei",2001,622,"fish_oil"
"Namibia","Fish body oils, nei",2002,1194,"fish_oil"
"Namibia","Fish body oils, nei",2003,521,"fish_oil"
"Namibia","Fish body oils, nei",2004,1109,"fish_oil"
"Namibia","Fish body oils, nei",2005,465,"fish_oil"
"Namibia","Fish body oils, nei",2006,747,"fish_oil"
"Namibia","Fish body oils, nei",2007,15,"fish_oil"
"Namibia","Fish body oils, nei",2008,1400,"fish_oil"
"Namibia","Fish body oils, nei",2009,278,"fish_oil"
"Namibia","Fish body oils, nei",2010,147,"fish_oil"
"Namibia","Fish body oils, nei",2011,1760,"fish_oil"
"Namibia","Fish body oils, nei",1976,,"fish_oil"
"Namibia","Fish body oils, nei",1977,,"fish_oil"
"Namibia","Fish body oils, nei",1978,,"fish_oil"
"Namibia","Fish body oils, nei",1979,,"fish_oil"
"Namibia","Fish body oils, nei",1980,,"fish_oil"
"Namibia","Fish body oils, nei",1981,,"fish_oil"
"Namibia","Fish body oils, nei",1982,,"fish_oil"
"Namibia","Fish body oils, nei",1983,,"fish_oil"
"Namibia","Fish body oils, nei",1984,,"fish_oil"
"Namibia","Fish body oils, nei",1985,,"fish_oil"
"Namibia","Fish body oils, nei",1986,,"fish_oil"
"Namibia","Fish body oils, nei",1987,,"fish_oil"
"Namibia","Fish body oils, nei",1988,,"fish_oil"
"Namibia","Fish body oils, nei",1989,,"fish_oil"
"Namibia","Fish body oils, nei",1990,,"fish_oil"
"Namibia","Fish body oils, nei",1991,,"fish_oil"
"Namibia","Fish body oils, nei",1992,,"fish_oil"
"Namibia","Fish body oils, nei",1993,,"fish_oil"
"Namibia","Fish body oils, nei",1996,,"fish_oil"
"Namibia","Fish liver oils, nei",1997,0.1,"fish_oil"
"Namibia","Fish liver oils, nei",1998,0.1,"fish_oil"
"Namibia","Fish liver oils, nei",1999,0,"fish_oil"
"Namibia","Fish liver oils, nei",2000,40,"fish_oil"
"Namibia","Fish liver oils, nei",2001,130,"fish_oil"
"Namibia","Fish liver oils, nei",2002,1109,"fish_oil"
"Namibia","Fish liver oils, nei",2003,860,"fish_oil"
"Namibia","Fish liver oils, nei",2004,3,"fish_oil"
"Namibia","Fish liver oils, nei",2005,33,"fish_oil"
"Namibia","Fish liver oils, nei",2006,18,"fish_oil"
"Namibia","Fish liver oils, nei",2007,1520,"fish_oil"
"Namibia","Fish liver oils, nei",2008,1240,"fish_oil"
"Namibia","Fish liver oils, nei",2009,685,"fish_oil"
"Namibia","Fish liver oils, nei",2010,1106,"fish_oil"
"Namibia","Fish liver oils, nei",2011,1640,"fish_oil"
"Namibia","Fish liver oils, nei",1976,,"fish_oil"
"Namibia","Fish liver oils, nei",1977,,"fish_oil"
"Namibia","Fish liver oils, nei",1978,,"fish_oil"
"Namibia","Fish liver oils, nei",1979,,"fish_oil"
"Namibia","Fish liver oils, nei",1980,,"fish_oil"
"Namibia","Fish liver oils, nei",1981,,"fish_oil"
"Namibia","Fish liver oils, nei",1982,,"fish_oil"
"Namibia","Fish liver oils, nei",1983,,"fish_oil"
"Namibia","Fish liver oils, nei",1984,,"fish_oil"
"Namibia","Fish liver oils, nei",1985,,"fish_oil"
"Namibia","Fish liver oils, nei",1986,,"fish_oil"
"Namibia","Fish liver oils, nei",1987,,"fish_oil"
"Namibia","Fish liver oils, nei",1988,,"fish_oil"
"Namibia","Fish liver oils, nei",1989,,"fish_oil"
"Namibia","Fish liver oils, nei",1990,,"fish_oil"
"Namibia","Fish liver oils, nei",1991,,"fish_oil"
"Namibia","Fish liver oils, nei",1992,,"fish_oil"
"Namibia","Fish liver oils, nei",1993,,"fish_oil"
"Namibia","Fish liver oils, nei",1994,,"fish_oil"
"Namibia","Fish liver oils, nei",1995,,"fish_oil"
"Namibia","Fish liver oils, nei",1996,,"fish_oil"
"Namibia","Miscellaneous corals and shells",1997,9,"shells"
"Namibia","Miscellaneous corals and shells",1998,52,"shells"
"Namibia","Miscellaneous corals and shells",1999,26,"shells"
"Namibia","Miscellaneous corals and shells",2000,7,"shells"
"Namibia","Miscellaneous corals and shells",2001,13,"shells"
"Namibia","Miscellaneous corals and shells",2002,0.1,"shells"
"Namibia","Miscellaneous corals and shells",2003,0.1,"shells"
"Namibia","Miscellaneous corals and shells",2004,0.1,"shells"
"Namibia","Miscellaneous corals and shells",2005,0.1,"shells"
"Namibia","Miscellaneous corals and shells",2006,0.1,"shells"
"Namibia","Miscellaneous corals and shells",2007,0.1,"shells"
"Namibia","Miscellaneous corals and shells",2008,0,"shells"
"Namibia","Miscellaneous corals and shells",2009,0.1,"shells"
"Namibia","Miscellaneous corals and shells",2010,1,"shells"
"Namibia","Miscellaneous corals and shells",2011,0.1,"shells"
"Namibia","Miscellaneous corals and shells",1976,,"shells"
"Namibia","Miscellaneous corals and shells",1977,,"shells"
"Namibia","Miscellaneous corals and shells",1978,,"shells"
"Namibia","Miscellaneous corals and shells",1979,,"shells"
"Namibia","Miscellaneous corals and shells",1980,,"shells"
"Namibia","Miscellaneous corals and shells",1981,,"shells"
"Namibia","Miscellaneous corals and shells",1982,,"shells"
"Namibia","Miscellaneous corals and shells",1983,,"shells"
"Namibia","Miscellaneous corals and shells",1984,,"shells"
"Namibia","Miscellaneous corals and shells",1985,,"shells"
"Namibia","Miscellaneous corals and shells",1986,,"shells"
"Namibia","Miscellaneous corals and shells",1987,,"shells"
"Namibia","Miscellaneous corals and shells",1988,,"shells"
"Namibia","Miscellaneous corals and shells",1989,,"shells"
"Namibia","Miscellaneous corals and shells",1990,,"shells"
"Namibia","Miscellaneous corals and shells",1991,,"shells"
"Namibia","Miscellaneous corals and shells",1992,,"shells"
"Namibia","Miscellaneous corals and shells",1993,,"shells"
"Namibia","Miscellaneous corals and shells",1994,,"shells"
"Namibia","Miscellaneous corals and shells",1995,,"shells"
"Namibia","Miscellaneous corals and shells",1996,,"shells"
"Namibia","Natural sponges nei",1997,1,"sponges"
"Namibia","Natural sponges nei",1998,3,"sponges"
"Namibia","Natural sponges nei",1999,0,"sponges"
"Namibia","Natural sponges nei",2000,0,"sponges"
"Namibia","Natural sponges nei",2001,0,"sponges"
"Namibia","Natural sponges nei",2002,0.1,"sponges"
"Namibia","Natural sponges nei",2003,6,"sponges"
"Namibia","Natural sponges nei",2004,0.1,"sponges"
"Namibia","Natural sponges nei",2005,0.1,"sponges"
"Namibia","Natural sponges nei",2006,0.1,"sponges"
"Namibia","Natural sponges nei",2007,0,"sponges"
"Namibia","Natural sponges nei",2008,0,"sponges"
"Namibia","Natural sponges nei",2009,0,"sponges"
"Namibia","Natural sponges nei",2010,0,"sponges"
"Namibia","Natural sponges nei",2011,0,"sponges"
"Namibia","Natural sponges nei",1976,,"sponges"
"Namibia","Natural sponges nei",1977,,"sponges"
"Namibia","Natural sponges nei",1978,,"sponges"
"Namibia","Natural sponges nei",1979,,"sponges"
"Namibia","Natural sponges nei",1980,,"sponges"
"Namibia","Natural sponges nei",1981,,"sponges"
"Namibia","Natural sponges nei",1982,,"sponges"
"Namibia","Natural sponges nei",1983,,"sponges"
"Namibia","Natural sponges nei",1984,,"sponges"
"Namibia","Natural sponges nei",1985,,"sponges"
"Namibia","Natural sponges nei",1986,,"sponges"
"Namibia","Natural sponges nei",1987,,"sponges"
